store_id,store_name,city,district,state,opening_date,store_type,area_sqft,manager_id,latitude,longitude
ST00564,Dmart Raigad - Hypermarket 564,Raigad,Raigad,Maharashtra,2020-03-06,Hypermarket,31498,MGR0352,18.469362,73.116781
ST00565,Dmart Buldhana - Mini-mart 565,Buldhana,Buldhana,Maharashtra,2011-12-18,Mini-mart,7027,MGR0377,20.563587,76.11193
ST00566,Dmart Thane - Express 566,Thane,Thane,Maharashtra,2017-02-02,Express,4814,MGR0158,19.188786,72.918856
ST00567,Dmart Pimpri-Chinchwad - Mini-mart 567,Pimpri-Chinchwad,Pune,Maharashtra,2011-02-12,Mini-mart,14387,MGR0199,18.575107,73.788834
ST00568,Dmart Navi Mumbai - Express 568,Navi Mumbai,Thane,Maharashtra,2023-07-20,Express,2007,MGR0079,18.965218,72.982069
ST00569,Dmart Raigad - Hypermarket 569,Raigad,Raigad,Maharashtra,2023-08-11,Hypermarket,26917,MGR0035,18.506363,73.1952
ST00570,Dmart Nashik - Mini-mart 570,Nashik,Nashik,Maharashtra,2013-03-04,Mini-mart,7964,MGR0187,20.075971,73.869202
ST00571,Dmart Jalna - Mini-mart 571,Jalna,Jalna,Maharashtra,2020-04-01,Mini-mart,12479,MGR0095,19.76326,75.821637
ST00572,Dmart Buldhana - Mini-mart 572,Buldhana,Buldhana,Maharashtra,2017-09-08,Mini-mart,7187,MGR0143,20.585499,76.139456
ST00573,Dmart Amravati - Hypermarket 573,Amravati,Amravati,Maharashtra,2020-02-12,Hypermarket,43843,MGR0065,20.955356,77.741806
ST00574,Dmart Bhandara - Express 574,Bhandara,Bhandara,Maharashtra,2013-07-07,Express,1650,MGR0219,21.126897,79.644543
ST00575,Dmart Palghar - Express 575,Palghar,Palghar,Maharashtra,2023-03-12,Express,2275,MGR0126,19.761279,72.812835
ST00576,Dmart Solapur - Mini-mart 576,Solapur,Solapur,Maharashtra,2016-06-18,Mini-mart,12279,MGR0362,17.66164,75.88321
ST00577,Dmart Parbhani - Mini-mart 577,Parbhani,Parbhani,Maharashtra,2006-05-18,Mini-mart,13307,MGR0126,19.325893,76.740615
ST00578,Dmart Thane - Mini-mart 578,Thane,Thane,Maharashtra,2018-02-19,Mini-mart,10648,MGR0369,19.21519,72.939668
ST00579,Dmart Wardha - Mini-mart 579,Wardha,Wardha,Maharashtra,2006-09-12,Mini-mart,9017,MGR0379,20.772346,78.609747
ST00580,Dmart Ahmednagar - Express 580,Ahmednagar,Ahmednagar,Maharashtra,2008-04-09,Express,4473,MGR0381,19.078418,74.797612
ST00581,Dmart Ahmednagar - Express 581,Ahmednagar,Ahmednagar,Maharashtra,2013-08-06,Express,2065,MGR0048,19.141463,74.71461
ST00582,Dmart Osmanabad - Express 582,Osmanabad,Osmanabad,Maharashtra,2019-05-11,Express,2133,MGR0259,18.173145,75.989871
ST00583,Dmart Pune - Mini-mart 583,Pune,Pune,Maharashtra,2013-07-02,Mini-mart,9936,MGR0063,18.512511,73.835815
ST00584,Dmart Kolhapur - Express 584,Kolhapur,Kolhapur,Maharashtra,2013-07-24,Express,2583,MGR0369,16.711284,74.262024
ST00585,Dmart Pimpri-Chinchwad - Hypermarket 585,Pimpri-Chinchwad,Pune,Maharashtra,2019-10-16,Hypermarket,27563,MGR0334,18.579633,73.754783
ST00586,Dmart Nashik - Mini-mart 586,Nashik,Nashik,Maharashtra,2011-09-14,Mini-mart,7335,MGR0362,19.964706,73.815201
ST00587,Dmart Dhule - Mini-mart 587,Dhule,Dhule,Maharashtra,2017-02-26,Mini-mart,8822,MGR0285,20.94066,74.841352
ST00588,Dmart Ahmednagar - Mini-mart 588,Ahmednagar,Ahmednagar,Maharashtra,2021-10-17,Mini-mart,11561,MGR0200,19.138057,74.71246
ST00589,Dmart Buldhana - Express 589,Buldhana,Buldhana,Maharashtra,2014-06-19,Express,2612,MGR0380,20.576914,76.242826
ST00590,Dmart Akola - Express 590,Akola,Akola,Maharashtra,2005-07-22,Express,2033,MGR0192,20.747949,77.073579
ST00591,Dmart Ratnagiri - Mini-mart 591,Ratnagiri,Ratnagiri,Maharashtra,2007-07-04,Mini-mart,6450,MGR0204,16.917659,73.300487
ST00592,Dmart Navi Mumbai - Express 592,Navi Mumbai,Thane,Maharashtra,2017-05-01,Express,4284,MGR0212,18.958357,73.01098
ST00593,Dmart Jalgaon - Mini-mart 593,Jalgaon,Jalgaon,Maharashtra,2006-09-22,Mini-mart,6538,MGR0174,20.994209,75.522598
ST00594,Dmart Ahmednagar - Mini-mart 594,Ahmednagar,Ahmednagar,Maharashtra,2018-07-02,Mini-mart,10245,MGR0003,19.160431,74.680974
ST00595,Dmart Wardha - Hypermarket 595,Wardha,Wardha,Maharashtra,2017-04-15,Hypermarket,40782,MGR0344,20.728718,78.624401
ST00596,Dmart Thane - Hypermarket 596,Thane,Thane,Maharashtra,2012-07-18,Hypermarket,33710,MGR0184,19.292222,73.011194
ST00597,Dmart Amravati - Mini-mart 597,Amravati,Amravati,Maharashtra,2007-07-10,Mini-mart,12428,MGR0245,21.015137,77.804238
ST00598,Dmart Wardha - Express 598,Wardha,Wardha,Maharashtra,2021-09-10,Express,1945,MGR0194,20.812308,78.651294
ST00599,Dmart Ratnagiri - Hypermarket 599,Ratnagiri,Ratnagiri,Maharashtra,2023-06-07,Hypermarket,28644,MGR0033,17.030189,73.308377
ST00600,Dmart Satara - Mini-mart 600,Satara,Satara,Maharashtra,2022-02-03,Mini-mart,14927,MGR0353,17.628501,73.954678
ST00601,Dmart Wardha - Express 601,Wardha,Wardha,Maharashtra,2006-08-01,Express,1870,MGR0298,20.785473,78.55261
ST00602,Dmart Wardha - Mini-mart 602,Wardha,Wardha,Maharashtra,2019-09-07,Mini-mart,12701,MGR0143,20.737197,78.540358
ST00603,Dmart Chandrapur - Hypermarket 603,Chandrapur,Chandrapur,Maharashtra,2011-01-06,Hypermarket,44864,MGR0390,19.991024,79.245177
ST00604,Dmart Amravati - Mini-mart 604,Amravati,Amravati,Maharashtra,2020-03-16,Mini-mart,10493,MGR0349,20.953913,77.727833
ST00605,Dmart Palghar - Mini-mart 605,Palghar,Palghar,Maharashtra,2018-01-13,Mini-mart,12704,MGR0293,19.74058,72.696146
ST00606,Dmart Chandrapur - Mini-mart 606,Chandrapur,Chandrapur,Maharashtra,2013-07-17,Mini-mart,13262,MGR0262,20.006782,79.3486
ST00607,Dmart Pimpri-Chinchwad - Mini-mart 607,Pimpri-Chinchwad,Pune,Maharashtra,2012-04-13,Mini-mart,10756,MGR0341,18.553126,73.751023
ST00608,Dmart Satara - Mini-mart 608,Satara,Satara,Maharashtra,2007-03-13,Mini-mart,8524,MGR0212,17.735889,73.949604
ST00609,Dmart Nanded - Mini-mart 609,Nanded,Nanded,Maharashtra,2022-04-16,Mini-mart,10519,MGR0383,19.200329,77.286302
ST00610,Dmart Jalgaon - Mini-mart 610,Jalgaon,Jalgaon,Maharashtra,2011-06-14,Mini-mart,12358,MGR0326,21.054593,75.60371
ST00611,Dmart Jalgaon - Mini-mart 611,Jalgaon,Jalgaon,Maharashtra,2018-11-03,Mini-mart,7147,MGR0085,20.934431,75.54736
ST00612,Dmart Palghar - Mini-mart 612,Palghar,Palghar,Maharashtra,2023-01-27,Mini-mart,11287,MGR0142,19.715383,72.706161
ST00613,Dmart Thane - Hypermarket 613,Thane,Thane,Maharashtra,2023-03-16,Hypermarket,56381,MGR0397,19.23506,72.911595
ST00614,Dmart Solapur - Hypermarket 614,Solapur,Solapur,Maharashtra,2014-10-12,Hypermarket,27284,MGR0161,17.651074,75.920686
ST00615,Dmart Bhandara - Mini-mart 615,Bhandara,Bhandara,Maharashtra,2009-09-06,Mini-mart,13380,MGR0398,21.142848,79.574054
ST00616,Dmart Nashik - Mini-mart 616,Nashik,Nashik,Maharashtra,2019-12-01,Mini-mart,7616,MGR0251,20.000757,73.837486
ST00617,Dmart Aurangabad (Chh. Sambhajinagar) - Express 617,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2013-08-12,Express,1510,MGR0373,19.922258,75.399881
ST00618,Dmart Parbhani - Express 618,Parbhani,Parbhani,Maharashtra,2005-08-19,Express,3427,MGR0024,19.222648,76.768154
ST00619,Dmart Kolhapur - Express 619,Kolhapur,Kolhapur,Maharashtra,2009-12-26,Express,4440,MGR0041,16.775355,74.174119
ST00620,Dmart Jalna - Express 620,Jalna,Jalna,Maharashtra,2009-01-26,Express,1746,MGR0010,19.842803,75.936255
ST00621,Dmart Jalna - Hypermarket 621,Jalna,Jalna,Maharashtra,2006-03-15,Hypermarket,29459,MGR0292,19.912942,75.928965
ST00622,Dmart Dhule - Mini-mart 622,Dhule,Dhule,Maharashtra,2015-03-27,Mini-mart,9994,MGR0028,20.929152,74.703212
ST00623,Dmart Ahmednagar - Mini-mart 623,Ahmednagar,Ahmednagar,Maharashtra,2014-04-19,Mini-mart,13728,MGR0194,19.13387,74.708445
ST00624,Dmart Parbhani - Mini-mart 624,Parbhani,Parbhani,Maharashtra,2023-09-17,Mini-mart,14026,MGR0048,19.266453,76.774203
ST00625,Dmart Dhule - Mini-mart 625,Dhule,Dhule,Maharashtra,2021-02-11,Mini-mart,6325,MGR0205,20.850701,74.789386
ST00626,Dmart Nashik - Express 626,Nashik,Nashik,Maharashtra,2018-11-07,Express,2183,MGR0011,20.00102,73.761017
ST00627,Dmart Amravati - Mini-mart 627,Amravati,Amravati,Maharashtra,2014-11-14,Mini-mart,6952,MGR0121,20.882079,77.814822
ST00628,Dmart Pimpri-Chinchwad - Hypermarket 628,Pimpri-Chinchwad,Pune,Maharashtra,2010-07-07,Hypermarket,45369,MGR0261,18.607294,73.789956
ST00629,Dmart Satara - Express 629,Satara,Satara,Maharashtra,2021-10-19,Express,2049,MGR0319,17.719956,73.941408
ST00630,Dmart Satara - Mini-mart 630,Satara,Satara,Maharashtra,2015-12-13,Mini-mart,14147,MGR0150,17.740504,73.964449
ST00631,Dmart Ahmednagar - Hypermarket 631,Ahmednagar,Ahmednagar,Maharashtra,2009-02-17,Hypermarket,37994,MGR0103,19.139237,74.755155
ST00632,Dmart Palghar - Hypermarket 632,Palghar,Palghar,Maharashtra,2010-04-18,Hypermarket,25489,MGR0072,19.715075,72.72195
ST00633,Dmart Sangli - Mini-mart 633,Sangli,Sangli,Maharashtra,2015-02-04,Mini-mart,10891,MGR0095,16.777173,74.5508
ST00634,Dmart Beed - Express 634,Beed,Beed,Maharashtra,2019-07-01,Express,2802,MGR0227,19.041698,75.717906
ST00635,Dmart Amravati - Mini-mart 635,Amravati,Amravati,Maharashtra,2010-04-05,Mini-mart,10114,MGR0351,21.003318,77.717142
ST00636,Dmart Jalna - Mini-mart 636,Jalna,Jalna,Maharashtra,2010-07-20,Mini-mart,10448,MGR0009,19.895759,75.962186
ST00637,Dmart Satara - Mini-mart 637,Satara,Satara,Maharashtra,2009-05-19,Mini-mart,8966,MGR0060,17.69395,73.945491
ST00638,Dmart Yavatmal - Mini-mart 638,Yavatmal,Yavatmal,Maharashtra,2011-04-06,Mini-mart,11881,MGR0387,20.336787,78.064609
ST00639,Dmart Panvel - Mini-mart 639,Panvel,Raigad,Maharashtra,2022-03-03,Mini-mart,14992,MGR0362,18.953979,73.141164
ST00640,Dmart Navi Mumbai - Mini-mart 640,Navi Mumbai,Thane,Maharashtra,2012-07-25,Mini-mart,7008,MGR0095,19.08556,73.104922
ST00641,Dmart Dhule - Mini-mart 641,Dhule,Dhule,Maharashtra,2018-03-11,Mini-mart,13818,MGR0345,20.869032,74.819033
ST00642,Dmart Nagpur - Mini-mart 642,Nagpur,Nagpur,Maharashtra,2023-07-24,Mini-mart,12888,MGR0340,21.22518,79.025354
ST00643,Dmart Mumbai - Mini-mart 643,Mumbai,Mumbai City,Maharashtra,2005-06-06,Mini-mart,14967,MGR0342,19.119289,72.800716
ST00644,Dmart Wardha - Mini-mart 644,Wardha,Wardha,Maharashtra,2005-02-13,Mini-mart,13085,MGR0159,20.731165,78.552235
ST00645,Dmart Akola - Mini-mart 645,Akola,Akola,Maharashtra,2019-07-24,Mini-mart,12766,MGR0351,20.639722,76.946482
ST00646,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 646,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2016-10-27,Mini-mart,13782,MGR0098,19.809764,75.329508
ST00647,Dmart Palghar - Express 647,Palghar,Palghar,Maharashtra,2005-07-02,Express,4066,MGR0289,19.725922,72.722899
ST00648,Dmart Bhandara - Express 648,Bhandara,Bhandara,Maharashtra,2016-08-24,Express,2609,MGR0193,21.167305,79.586509
ST00649,Dmart Mumbai - Express 649,Mumbai,Mumbai City,Maharashtra,2006-05-25,Express,1995,MGR0020,19.000741,72.956045
ST00650,Dmart Wardha - Mini-mart 650,Wardha,Wardha,Maharashtra,2018-12-06,Mini-mart,10720,MGR0101,20.781413,78.567601
ST00651,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 651,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2013-09-10,Mini-mart,8115,MGR0100,19.915577,75.38646
ST00652,Dmart Jalgaon - Hypermarket 652,Jalgaon,Jalgaon,Maharashtra,2017-12-27,Hypermarket,50343,MGR0097,20.971578,75.612764
ST00653,Dmart Pune - Mini-mart 653,Pune,Pune,Maharashtra,2009-01-18,Mini-mart,14841,MGR0221,18.53254,73.825251
ST00654,Dmart Navi Mumbai - Hypermarket 654,Navi Mumbai,Thane,Maharashtra,2013-11-23,Hypermarket,55672,MGR0077,19.08442,72.962351
ST00655,Dmart Nanded - Hypermarket 655,Nanded,Nanded,Maharashtra,2017-10-26,Hypermarket,42123,MGR0340,19.215302,77.348523
ST00656,Dmart Chandrapur - Mini-mart 656,Chandrapur,Chandrapur,Maharashtra,2006-08-05,Mini-mart,9827,MGR0353,19.919172,79.295578
ST00657,Dmart Bhandara - Hypermarket 657,Bhandara,Bhandara,Maharashtra,2007-12-24,Hypermarket,50543,MGR0174,21.11589,79.625134
ST00658,Dmart Mumbai - Mini-mart 658,Mumbai,Mumbai City,Maharashtra,2017-12-10,Mini-mart,9048,MGR0261,19.107988,72.849193
ST00659,Dmart Palghar - Hypermarket 659,Palghar,Palghar,Maharashtra,2007-12-05,Hypermarket,55000,MGR0345,19.665483,72.793427
ST00660,Dmart Osmanabad - Mini-mart 660,Osmanabad,Osmanabad,Maharashtra,2016-02-13,Mini-mart,10965,MGR0220,18.177455,76.04385
ST00661,Dmart Amravati - Express 661,Amravati,Amravati,Maharashtra,2022-11-14,Express,3735,MGR0044,20.957056,77.835514
ST00662,Dmart Buldhana - Hypermarket 662,Buldhana,Buldhana,Maharashtra,2011-04-05,Hypermarket,36582,MGR0179,20.501354,76.144304
ST00663,Dmart Yavatmal - Hypermarket 663,Yavatmal,Yavatmal,Maharashtra,2006-09-05,Hypermarket,47697,MGR0071,20.344148,78.072507
ST00664,Dmart Pune - Mini-mart 664,Pune,Pune,Maharashtra,2011-04-16,Mini-mart,9906,MGR0397,18.587343,73.811112
ST00665,Dmart Parbhani - Mini-mart 665,Parbhani,Parbhani,Maharashtra,2015-10-13,Mini-mart,7807,MGR0051,19.210312,76.746677
ST00666,Dmart Beed - Express 666,Beed,Beed,Maharashtra,2023-07-13,Express,1875,MGR0063,19.018881,75.826729
ST00667,Dmart Latur - Hypermarket 667,Latur,Latur,Maharashtra,2006-05-18,Hypermarket,40916,MGR0324,18.383255,76.620384
ST00668,Dmart Yavatmal - Hypermarket 668,Yavatmal,Yavatmal,Maharashtra,2023-01-24,Hypermarket,34579,MGR0113,20.414419,78.063165
ST00669,Dmart Thane - Hypermarket 669,Thane,Thane,Maharashtra,2019-11-20,Hypermarket,28897,MGR0377,19.14575,73.019711
ST00670,Dmart Kolhapur - Express 670,Kolhapur,Kolhapur,Maharashtra,2005-04-08,Express,2717,MGR0181,16.762052,74.279875
ST00671,Dmart Mumbai - Hypermarket 671,Mumbai,Mumbai City,Maharashtra,2020-11-12,Hypermarket,41506,MGR0160,19.102974,72.861734
ST00672,Dmart Nagpur - Mini-mart 672,Nagpur,Nagpur,Maharashtra,2014-12-27,Mini-mart,13997,MGR0178,21.12057,79.067975
ST00673,Dmart Solapur - Mini-mart 673,Solapur,Solapur,Maharashtra,2014-06-12,Mini-mart,13319,MGR0067,17.635325,75.953372
ST00674,Dmart Dhule - Mini-mart 674,Dhule,Dhule,Maharashtra,2013-07-02,Mini-mart,9920,MGR0078,20.879363,74.789359
ST00675,Dmart Thane - Hypermarket 675,Thane,Thane,Maharashtra,2008-07-21,Hypermarket,42731,MGR0107,19.236291,72.909326
ST00676,Dmart Parbhani - Express 676,Parbhani,Parbhani,Maharashtra,2006-08-21,Express,2407,MGR0164,19.241034,76.826581
ST00677,Dmart Pune - Hypermarket 677,Pune,Pune,Maharashtra,2012-09-21,Hypermarket,37014,MGR0273,18.448326,73.797693
ST00678,Dmart Amravati - Hypermarket 678,Amravati,Amravati,Maharashtra,2013-10-10,Hypermarket,47341,MGR0115,20.868854,77.705429
ST00679,Dmart Jalgaon - Mini-mart 679,Jalgaon,Jalgaon,Maharashtra,2022-02-25,Mini-mart,9556,MGR0079,21.012468,75.540857
ST00680,Dmart Nashik - Express 680,Nashik,Nashik,Maharashtra,2014-05-18,Express,3407,MGR0395,19.927935,73.858938
ST00681,Dmart Kolhapur - Mini-mart 681,Kolhapur,Kolhapur,Maharashtra,2020-07-05,Mini-mart,10330,MGR0175,16.668598,74.268711
ST00682,Dmart Navi Mumbai - Hypermarket 682,Navi Mumbai,Thane,Maharashtra,2005-08-08,Hypermarket,44937,MGR0159,18.953704,73.021153
ST00683,Dmart Palghar - Hypermarket 683,Palghar,Palghar,Maharashtra,2013-01-21,Hypermarket,25212,MGR0110,19.721779,72.734778
ST00684,Dmart Ratnagiri - Express 684,Ratnagiri,Ratnagiri,Maharashtra,2012-12-26,Express,3548,MGR0347,16.965424,73.339935
ST00685,Dmart Sangli - Mini-mart 685,Sangli,Sangli,Maharashtra,2020-01-21,Mini-mart,10087,MGR0110,16.925261,74.552033
ST00686,Dmart Aurangabad (Chh. Sambhajinagar) - Hypermarket 686,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2017-11-16,Hypermarket,31350,MGR0303,19.866096,75.296696
ST00687,Dmart Latur - Mini-mart 687,Latur,Latur,Maharashtra,2023-09-03,Mini-mart,10253,MGR0164,18.423952,76.550199
ST00688,Dmart Akola - Mini-mart 688,Akola,Akola,Maharashtra,2021-07-11,Mini-mart,7852,MGR0376,20.688685,76.930747
ST00689,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 689,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2022-07-10,Mini-mart,14999,MGR0286,19.840144,75.369685
ST00690,Dmart Akola - Mini-mart 690,Akola,Akola,Maharashtra,2020-03-27,Mini-mart,8657,MGR0166,20.746091,77.073636
ST00691,Dmart Nagpur - Mini-mart 691,Nagpur,Nagpur,Maharashtra,2016-09-05,Mini-mart,6365,MGR0133,21.198048,79.019991
ST00692,Dmart Akola - Hypermarket 692,Akola,Akola,Maharashtra,2005-11-12,Hypermarket,25376,MGR0170,20.664189,76.996852
ST00693,Dmart Solapur - Mini-mart 693,Solapur,Solapur,Maharashtra,2007-08-12,Mini-mart,11323,MGR0055,17.703968,75.85867
ST00694,Dmart Sangli - Express 694,Sangli,Sangli,Maharashtra,2021-02-04,Express,1938,MGR0379,16.846487,74.602338
ST00695,Dmart Satara - Mini-mart 695,Satara,Satara,Maharashtra,2007-11-08,Mini-mart,13269,MGR0109,17.724531,74.044254
ST00696,Dmart Raigad - Mini-mart 696,Raigad,Raigad,Maharashtra,2008-06-25,Mini-mart,9585,MGR0254,18.505147,73.141326
ST00697,Dmart Jalgaon - Mini-mart 697,Jalgaon,Jalgaon,Maharashtra,2010-07-22,Mini-mart,12375,MGR0089,21.036569,75.5446
ST00698,Dmart Jalna - Hypermarket 698,Jalna,Jalna,Maharashtra,2019-08-10,Hypermarket,37721,MGR0136,19.898576,75.941673
ST00699,Dmart Nanded - Mini-mart 699,Nanded,Nanded,Maharashtra,2017-12-09,Mini-mart,13585,MGR0090,19.103184,77.311737
ST00700,Dmart Jalgaon - Mini-mart 700,Jalgaon,Jalgaon,Maharashtra,2006-03-27,Mini-mart,7805,MGR0203,21.069906,75.609383
ST00701,Dmart Yavatmal - Mini-mart 701,Yavatmal,Yavatmal,Maharashtra,2021-11-04,Mini-mart,14013,MGR0284,20.400346,78.18111
ST00702,Dmart Jalgaon - Mini-mart 702,Jalgaon,Jalgaon,Maharashtra,2020-02-06,Mini-mart,10098,MGR0186,20.989683,75.633188
ST00703,Dmart Buldhana - Express 703,Buldhana,Buldhana,Maharashtra,2007-09-16,Express,4120,MGR0368,20.514468,76.163247
ST00704,Dmart Wardha - Mini-mart 704,Wardha,Wardha,Maharashtra,2017-06-06,Mini-mart,11149,MGR0137,20.699878,78.599794
ST00705,Dmart Kolhapur - Mini-mart 705,Kolhapur,Kolhapur,Maharashtra,2021-08-18,Mini-mart,10763,MGR0315,16.665146,74.264265
ST00706,Dmart Ratnagiri - Mini-mart 706,Ratnagiri,Ratnagiri,Maharashtra,2023-08-15,Mini-mart,13895,MGR0075,17.051735,73.228536
ST00707,Dmart Aurangabad (Chh. Sambhajinagar) - Express 707,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2015-10-02,Express,3360,MGR0238,19.921494,75.368195
ST00708,Dmart Wardha - Hypermarket 708,Wardha,Wardha,Maharashtra,2016-03-24,Hypermarket,49189,MGR0392,20.701746,78.560069
ST00709,Dmart Latur - Hypermarket 709,Latur,Latur,Maharashtra,2017-09-07,Hypermarket,55053,MGR0064,18.354251,76.558217
ST00710,Dmart Panvel - Hypermarket 710,Panvel,Raigad,Maharashtra,2005-05-01,Hypermarket,33529,MGR0127,18.914385,73.136897
ST00711,Dmart Panvel - Hypermarket 711,Panvel,Raigad,Maharashtra,2018-11-25,Hypermarket,46932,MGR0233,18.975316,73.111916
ST00712,Dmart Jalgaon - Express 712,Jalgaon,Jalgaon,Maharashtra,2007-11-21,Express,4699,MGR0090,20.977418,75.5083
ST00713,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 713,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2015-03-06,Mini-mart,11423,MGR0367,19.812696,75.2644
ST00714,Dmart Kolhapur - Express 714,Kolhapur,Kolhapur,Maharashtra,2017-08-09,Express,2743,MGR0090,16.651942,74.238684
ST00715,Dmart Bhandara - Mini-mart 715,Bhandara,Bhandara,Maharashtra,2014-08-08,Mini-mart,9048,MGR0306,21.113462,79.579117
ST00716,Dmart Ratnagiri - Express 716,Ratnagiri,Ratnagiri,Maharashtra,2020-09-22,Express,3777,MGR0161,16.951991,73.305085
ST00717,Dmart Navi Mumbai - Express 717,Navi Mumbai,Thane,Maharashtra,2006-04-24,Express,2189,MGR0203,19.030874,73.045836
ST00718,Dmart Palghar - Express 718,Palghar,Palghar,Maharashtra,2015-11-13,Express,4439,MGR0252,19.718501,72.782872
ST00719,Dmart Beed - Mini-mart 719,Beed,Beed,Maharashtra,2014-01-03,Mini-mart,12574,MGR0003,19.045363,75.687528
ST00720,Dmart Beed - Mini-mart 720,Beed,Beed,Maharashtra,2011-11-21,Mini-mart,8128,MGR0076,19.050622,75.802178
ST00721,Dmart Pimpri-Chinchwad - Hypermarket 721,Pimpri-Chinchwad,Pune,Maharashtra,2015-05-12,Hypermarket,33426,MGR0099,18.709623,73.756444
ST00722,Dmart Beed - Hypermarket 722,Beed,Beed,Maharashtra,2020-03-25,Hypermarket,54072,MGR0169,18.99847,75.699346
ST00723,Dmart Chandrapur - Mini-mart 723,Chandrapur,Chandrapur,Maharashtra,2018-07-27,Mini-mart,6506,MGR0241,19.890378,79.243079
ST00724,Dmart Osmanabad - Mini-mart 724,Osmanabad,Osmanabad,Maharashtra,2009-12-08,Mini-mart,9905,MGR0205,18.205772,76.019098
ST00725,Dmart Akola - Mini-mart 725,Akola,Akola,Maharashtra,2012-05-07,Mini-mart,9393,MGR0181,20.701117,77.08569
ST00726,Dmart Satara - Mini-mart 726,Satara,Satara,Maharashtra,2007-05-25,Mini-mart,10273,MGR0287,17.628414,74.031316
ST00727,Dmart Latur - Hypermarket 727,Latur,Latur,Maharashtra,2006-05-14,Hypermarket,39584,MGR0313,18.39541,76.630378
ST00728,Dmart Nanded - Mini-mart 728,Nanded,Nanded,Maharashtra,2020-05-13,Mini-mart,6157,MGR0146,19.217472,77.329898
ST00729,Dmart Mumbai - Mini-mart 729,Mumbai,Mumbai City,Maharashtra,2023-11-07,Mini-mart,11455,MGR0225,19.043129,72.801348
ST00730,Dmart Jalna - Express 730,Jalna,Jalna,Maharashtra,2021-02-23,Express,3076,MGR0115,19.842598,75.940269
ST00731,Dmart Sangli - Mini-mart 731,Sangli,Sangli,Maharashtra,2011-12-03,Mini-mart,12753,MGR0047,16.920623,74.597735
ST00732,Dmart Nanded - Hypermarket 732,Nanded,Nanded,Maharashtra,2018-08-16,Hypermarket,51834,MGR0123,19.127364,77.329688
ST00733,Dmart Beed - Hypermarket 733,Beed,Beed,Maharashtra,2007-03-22,Hypermarket,44339,MGR0366,19.065353,75.728044
ST00734,Dmart Raigad - Hypermarket 734,Raigad,Raigad,Maharashtra,2011-11-27,Hypermarket,31131,MGR0200,18.444663,73.108582
ST00735,Dmart Buldhana - Express 735,Buldhana,Buldhana,Maharashtra,2005-07-16,Express,3675,MGR0128,20.597908,76.153889
ST00736,Dmart Kolhapur - Express 736,Kolhapur,Kolhapur,Maharashtra,2016-11-21,Express,3191,MGR0111,16.730349,74.177374
ST00737,Dmart Bhandara - Hypermarket 737,Bhandara,Bhandara,Maharashtra,2011-01-12,Hypermarket,41587,MGR0130,21.181125,79.644937
ST00738,Dmart Navi Mumbai - Express 738,Navi Mumbai,Thane,Maharashtra,2014-02-24,Express,4788,MGR0166,19.056816,73.067059
ST00739,Dmart Jalgaon - Express 739,Jalgaon,Jalgaon,Maharashtra,2021-04-18,Express,1934,MGR0286,21.027809,75.616554
ST00740,Dmart Palghar - Hypermarket 740,Palghar,Palghar,Maharashtra,2009-03-17,Hypermarket,26639,MGR0002,19.697574,72.76993
ST00741,Dmart Dhule - Mini-mart 741,Dhule,Dhule,Maharashtra,2009-09-10,Mini-mart,11296,MGR0022,20.962787,74.698525
ST00742,Dmart Osmanabad - Express 742,Osmanabad,Osmanabad,Maharashtra,2019-08-06,Express,3503,MGR0272,18.125585,76.069888
ST00743,Dmart Pune - Express 743,Pune,Pune,Maharashtra,2010-05-21,Express,3050,MGR0301,18.52726,73.817869
ST00744,Dmart Yavatmal - Hypermarket 744,Yavatmal,Yavatmal,Maharashtra,2012-03-18,Hypermarket,31025,MGR0008,20.317134,78.189182
ST00745,Dmart Pimpri-Chinchwad - Hypermarket 745,Pimpri-Chinchwad,Pune,Maharashtra,2021-03-04,Hypermarket,27553,MGR0385,18.695558,73.784459
ST00746,Dmart Panvel - Mini-mart 746,Panvel,Raigad,Maharashtra,2011-04-02,Mini-mart,11478,MGR0049,18.925779,73.127238
ST00747,Dmart Buldhana - Hypermarket 747,Buldhana,Buldhana,Maharashtra,2020-06-26,Hypermarket,28456,MGR0055,20.449912,76.131776
ST00748,Dmart Navi Mumbai - Express 748,Navi Mumbai,Thane,Maharashtra,2008-05-09,Express,4704,MGR0162,19.066997,73.050008
ST00749,Dmart Osmanabad - Hypermarket 749,Osmanabad,Osmanabad,Maharashtra,2017-07-08,Hypermarket,31444,MGR0056,18.152924,76.010851
ST00750,Dmart Jalna - Mini-mart 750,Jalna,Jalna,Maharashtra,2005-07-12,Mini-mart,13756,MGR0081,19.77747,75.937899
