invoice_id,store_id,product_id,date,quantity,price,discount,payment_mode,customer_id,sales_channel,cashier_id,invoice_amount,gst_amount,return_flag
INV0052072,ST00767,P00672,2022-10-01,4,469.87,157.25,UPI,C030101,In-store,EMP01719,2032.23,310.0,False
INV0052073,ST00072,P00461,2022-04-30,2,1621.46,336.38,Cash,C035545,Kiosk,EMP02107,3429.72,523.18,False
INV0052074,ST00397,P00681,2022-06-14,5,370.48,208.5,Card,,In-store,EMP00140,1726.1,82.2,False
INV0052075,ST00866,P00925,2024-09-16,5,337.48,98.94,UPI,C014514,In-store,EMP02833,1779.08,190.62,False
INV0052076,ST00685,P00104,2024-09-01,7,1527.61,1998.41,UPI,C028611,In-store,EMP02034,9129.6,434.74,False
INV0052077,ST00279,P00991,2023-11-11,1,122.27,6.15,Wallet,,Online,EMP02719,137.02,20.9,False
INV0052078,ST00594,P00288,2024-04-10,7,212.43,128.38,Card,,In-store,EMP02863,1426.56,67.93,False
INV0052079,ST00002,P00796,2024-10-25,4,170.6,3.02,Cash,,In-store,EMP00599,713.35,33.97,False
INV0052080,ST01012,P00809,2022-02-22,1,1031.26,109.79,Wallet,,In-store,EMP00006,967.54,46.07,False
INV0052081,ST00579,P01089,2024-02-18,5,1123.54,31.89,Card,,In-store,EMP02779,5865.1,279.29,False
INV0052082,ST00526,P01085,2024-05-04,3,132.46,25.4,UPI,,In-store,EMP01914,438.94,66.96,False
INV0052083,ST00351,P00228,2023-07-11,-5,83.69,8.14,Cash,,Online,EMP01385,-430.83,20.52,True
INV0052084,ST00233,P00564,2024-05-18,3,762.71,70.01,UPI,C015928,In-store,EMP01998,2484.29,266.17,False
INV0052085,ST00346,P01000,2022-09-01,6,4254.92,737.81,UPI,,Online,EMP02416,27766.72,2975.01,False
INV0052086,ST00481,P00095,2022-03-30,4,167.56,58.97,UPI,C000662,In-store,EMP00712,721.3,110.03,False
INV0052087,ST00448,P00715,2022-10-19,6,3950.97,140.15,UPI,C031247,In-store,EMP01001,26393.55,2827.88,False
INV0052088,ST00436,P00963,2022-05-05,7,1031.91,295.06,Card,C001860,In-store,EMP00239,8175.41,1247.1,False
INV0052089,ST00534,P00506,2024-10-05,1,43.27,1.65,Card,,In-store,EMP02136,43.7,2.08,False
INV0052090,ST00492,P00482,2024-01-04,5,187.83,23.16,UPI,C016578,Online,EMP02524,961.79,45.8,False
INV0052091,ST00326,P00442,2022-06-11,-5,501.0,15.62,Wallet,,In-store,EMP00055,-2613.85,124.47,True
INV0052092,ST00611,P00808,2022-08-12,2,1556.95,175.16,UPI,C006340,In-store,EMP00887,3291.39,352.65,False
INV0052093,ST00259,P00182,2022-02-28,3,48.24,0.05,Wallet,,In-store,EMP00601,151.9,7.23,False
INV0052094,ST00996,P00270,2022-01-26,2,541.35,127.43,UPI,C013355,Kiosk,EMP00900,1069.9,114.63,False
INV0052095,ST00701,P00098,2022-01-11,4,2282.54,620.0,UPI,C016948,In-store,EMP02100,10041.99,1531.83,False
INV0052096,ST00296,P00960,2024-02-27,1,1047.81,50.47,UPI,C025274,In-store,EMP02299,1176.86,179.52,False
INV0052097,ST00728,P00861,2024-10-11,3,2333.99,479.92,Cash,,In-store,EMP02337,7696.02,1173.97,False
INV0052098,ST01018,P00294,2024-02-08,4,1035.16,402.84,UPI,C033661,In-store,EMP00189,3924.69,186.89,False
INV0052099,ST00804,P00667,2022-04-02,6,442.53,217.89,Cash,C012983,In-store,EMP02050,2729.76,292.47,False
INV0052100,ST00819,P00764,2022-04-02,7,1760.46,461.81,Cash,C013027,In-store,EMP02002,12454.48,593.07,False
INV0052101,ST00230,P00229,2023-12-03,5,129.27,78.9,UPI,C012149,In-store,EMP01621,595.82,28.37,False
INV0052102,ST00193,P00441,2022-07-03,5,311.78,284.25,Cash,C003786,Kiosk,EMP02526,1338.38,63.73,False
INV0052103,ST00590,P00390,2022-03-20,4,606.69,264.78,UPI,C033341,In-store,EMP01154,2551.14,389.16,False
INV0052104,ST00295,P00403,2022-08-03,3,2676.2,692.41,UPI,C038836,Online,EMP02897,8656.7,1320.51,False
INV0052105,ST00127,P00728,2024-03-15,2,1795.36,94.69,Cash,C039749,In-store,EMP00701,3670.83,174.8,False
INV0052106,ST00955,P00210,2024-01-08,5,633.68,341.21,Wallet,C023931,In-store,EMP00903,2968.55,141.36,False
INV0052107,ST00363,P00269,2023-11-18,7,298.74,60.53,Cash,C027759,In-store,EMP00061,2274.33,243.68,False
INV0052108,ST00842,P00924,2022-11-17,3,337.12,67.84,UPI,,In-store,EMP02716,1113.35,169.83,False
INV0052109,ST00769,P00208,2022-12-15,3,388.3,128.1,Wallet,C001013,In-store,EMP02885,1088.64,51.84,False
INV0052110,ST00151,P00485,2022-11-15,3,523.83,107.54,Wallet,C014607,Online,EMP00926,1639.62,175.67,False
INV0052111,ST00198,P00823,2024-10-21,2,737.58,48.33,UPI,C005924,In-store,EMP01123,1498.17,71.34,False
INV0052112,ST00614,P00459,2023-06-03,1,785.93,7.08,UPI,C022490,In-store,EMP02916,817.79,38.94,False
INV0052113,ST00655,P00509,2022-07-28,1,1049.62,107.96,UPI,C026559,In-store,EMP00812,1054.66,113.0,False
INV0052114,ST00291,P00122,2022-11-08,2,541.17,60.14,UPI,C038535,In-store,EMP02299,1144.86,122.66,False
INV0052115,ST00162,P00477,2023-09-01,3,91.58,4.52,Card,C012452,In-store,EMP01454,283.73,13.51,False
INV0052116,ST00662,P00158,2023-11-29,1,176.21,3.08,UPI,C019272,In-store,EMP00017,181.79,8.66,False
INV0052117,ST00248,P00172,2022-05-20,7,1284.21,794.49,Cash,C002313,Online,EMP00609,9670.08,1475.1,False
INV0052118,ST00183,P00407,2022-02-07,3,186.71,42.54,Card,C032910,In-store,EMP00450,543.47,25.88,False
INV0052119,ST00398,P00699,2022-12-26,1,1039.5,17.93,UPI,,In-store,EMP00127,1205.45,183.88,False
INV0052120,ST00370,P00048,2023-10-13,1,20.46,1.01,UPI,C001078,In-store,EMP00174,20.42,0.97,False
INV0052121,ST00423,P00125,2024-07-06,1,138.44,2.46,Cash,C000644,In-store,EMP00994,142.78,6.8,False
INV0052122,ST00408,P00659,2022-06-11,7,1807.13,977.79,UPI,,Online,EMP01410,12255.73,583.61,False
INV0052123,ST00595,P00677,2024-05-25,5,33.45,12.6,UPI,,In-store,EMP00282,173.21,18.56,False
INV0052124,ST00565,P00206,2022-01-30,4,131.73,8.03,Cash,C004590,In-store,EMP02990,544.83,25.94,False
INV0052125,ST00040,P00066,2024-04-12,3,685.49,194.41,UPI,C012742,Kiosk,EMP01783,2085.51,223.45,False
INV0052126,ST00252,P00801,2023-01-21,5,111.49,20.05,Card,C035424,In-store,EMP02703,601.89,64.49,False
INV0052127,ST00530,P01060,2022-04-18,2,3166.93,201.83,Wallet,C027163,In-store,EMP02172,6438.63,306.6,False
INV0052128,ST00765,P00712,2024-07-10,5,3077.27,1313.61,UPI,C027012,In-store,EMP00563,14776.38,703.64,False
INV0052129,ST00032,P00266,2024-03-10,5,64.55,50.92,Card,C010592,In-store,EMP02153,304.45,32.62,False
INV0052130,ST00850,P00519,2022-08-29,6,3957.04,54.99,UPI,C012525,In-store,EMP02583,24871.61,1184.36,False
INV0052131,ST00099,P00961,2023-12-29,3,793.03,212.61,UPI,C038632,Online,EMP02242,2556.45,389.97,False
INV0052132,ST00672,P00223,2022-07-22,-1,1933.58,114.01,Card,C007432,In-store,EMP01803,-2147.09,327.52,True
INV0052133,ST00230,P00079,2024-10-16,3,297.56,80.61,Cash,C035278,In-store,EMP00954,909.52,97.45,False
INV0052134,ST00949,P00852,2023-08-05,3,239.03,74.44,Cash,,In-store,EMP02947,674.78,32.13,False
INV0052135,ST00728,P00721,2024-11-08,6,3137.52,2023.31,UPI,C033323,In-store,EMP00483,18818.03,2016.22,False
INV0052136,ST00831,P01092,2023-09-16,3,165.87,21.59,UPI,C000822,In-store,EMP00743,533.14,57.12,False
INV0052137,ST00853,P00542,2023-05-14,3,689.61,467.72,UPI,C038557,In-store,EMP02338,1793.24,192.13,False
INV0052138,ST00047,P00783,2023-10-11,2,510.41,16.21,Card,C023545,Kiosk,EMP01837,1054.84,50.23,False
INV0052139,ST00890,P00501,2022-07-31,3,340.27,114.97,Wallet,C038222,In-store,EMP00388,1068.89,163.05,False
INV0052140,ST00089,P00799,2023-11-15,5,1390.71,474.78,Cash,,In-store,EMP00420,7644.95,1166.18,False
INV0052141,ST00570,P00743,2022-07-23,3,1495.31,362.62,UPI,,Online,EMP01086,4618.11,494.8,False
INV0052142,ST00693,P00216,2023-09-27,4,350.25,164.74,UPI,C033152,In-store,EMP00617,1298.07,61.81,False
INV0052143,ST00945,P00922,2022-05-17,1,574.67,64.46,UPI,C035631,In-store,EMP02548,535.72,25.51,False
INV0052144,ST00758,P00444,2022-06-12,5,418.7,256.69,UPI,C023720,In-store,EMP00471,2057.23,220.42,False
INV0052145,ST00748,P00522,2022-06-06,5,474.24,208.04,UPI,,Kiosk,EMP01919,2271.32,108.16,False
INV0052146,ST01017,P00092,2023-07-13,4,612.94,221.32,UPI,C018316,In-store,EMP01039,2341.96,111.52,False
INV0052147,ST00018,P00299,2022-09-19,6,367.56,150.76,UPI,C031677,In-store,EMP02459,2424.43,369.83,False
INV0052148,ST00004,P00091,2022-08-23,2,3949.77,866.06,UPI,C007431,In-store,EMP00969,7877.5,844.02,False
INV0052149,ST00200,P01033,2023-02-25,-2,142.36,20.31,Cash,C034947,In-store,EMP01441,-277.63,13.22,True
INV0052150,ST00249,P00492,2023-07-01,4,706.13,296.09,UPI,,In-store,EMP00469,2654.85,126.42,False
INV0052151,ST00525,P00153,2024-09-30,1,215.91,24.71,UPI,,Online,EMP01573,225.62,34.42,False
INV0052152,ST00874,P00276,2022-05-24,6,161.77,48.41,Card,,In-store,EMP01357,1088.21,166.0,False
INV0052153,ST00413,P00727,2023-10-17,6,184.69,101.21,UPI,C034741,In-store,EMP02981,1057.28,50.35,False
INV0052154,ST00937,P00711,2023-09-16,4,1050.29,80.52,Wallet,C010400,Online,EMP01267,4326.67,206.03,False
INV0052155,ST00673,P00671,2023-05-21,1,4030.36,196.45,Wallet,,In-store,EMP01752,4025.61,191.7,False
INV0052156,ST00488,P01026,2024-05-04,3,55.44,10.58,UPI,,In-store,EMP00455,163.53,7.79,False
INV0052157,ST00833,P01064,2024-03-20,7,84.83,0.63,UPI,C037366,Online,EMP01895,622.84,29.66,False
INV0052158,ST00508,P00473,2024-09-15,2,406.65,64.9,UPI,C027447,In-store,EMP00966,785.82,37.42,False
INV0052159,ST00045,P00771,2024-12-05,7,549.2,323.39,UPI,C012098,In-store,EMP00909,4154.79,633.78,False
INV0052160,ST00897,P00139,2024-08-02,5,4226.49,1311.84,UPI,C026914,In-store,EMP01233,22199.08,2378.47,False
INV0052161,ST00140,P00092,2023-01-24,6,619.57,262.62,UPI,C018944,In-store,EMP00012,3869.38,414.58,False
INV0052162,ST00483,P00228,2022-07-16,2,82.68,17.25,Card,,In-store,EMP01976,174.77,26.66,False
INV0052163,ST00164,P00430,2023-07-29,7,427.95,292.0,Cash,C015985,In-store,EMP00187,2838.83,135.18,False
INV0052164,ST00827,P00504,2023-05-10,1,621.82,53.6,Cash,C027055,In-store,EMP02138,636.41,68.19,False
INV0052165,ST00670,P01068,2023-05-18,5,1921.84,943.91,Cash,C012904,In-store,EMP02398,9705.12,1039.83,False
INV0052166,ST00997,P00510,2022-01-07,7,48.68,37.78,Cash,C020922,Online,EMP02299,339.34,36.36,False
INV0052167,ST00910,P00518,2024-09-08,1,4223.2,956.74,UPI,,Online,EMP01781,3429.78,163.32,False
INV0052168,ST00275,P00601,2023-02-20,1,4750.2,192.0,Card,C035374,Kiosk,EMP01254,5378.68,820.48,False
INV0052169,ST00266,P00107,2023-08-26,6,1431.21,891.96,UPI,,In-store,EMP01983,8080.07,384.77,False
INV0052170,ST00289,P00993,2023-08-09,7,142.7,5.88,Wallet,,In-store,EMP00313,1042.67,49.65,False
INV0052171,ST00162,P00277,2024-11-12,3,79.51,18.38,Wallet,C011721,In-store,EMP02125,246.57,26.42,False
INV0052172,ST00986,P01003,2024-03-16,6,470.03,7.89,Cash,C028580,In-store,EMP01576,3149.76,337.47,False
INV0052173,ST00087,P00824,2022-08-27,5,378.15,27.55,UPI,C039045,In-store,EMP02625,2198.58,335.38,False
INV0052174,ST00446,P00705,2022-10-30,6,511.66,525.26,Card,C039134,In-store,EMP00612,3002.75,458.05,False
INV0052175,ST00296,P00977,2022-11-22,1,951.42,53.6,UPI,C022697,In-store,EMP02394,1005.56,107.74,False
INV0052176,ST00017,P00170,2023-03-23,5,430.06,51.15,UPI,C032989,In-store,EMP02032,2351.05,251.9,False
INV0052177,ST00873,P00796,2023-07-03,5,176.03,94.32,Cash,,In-store,EMP00242,825.12,39.29,False
INV0052178,ST00528,P00185,2024-08-07,6,342.35,194.45,Card,C035006,In-store,EMP02270,2082.81,223.16,False
INV0052179,ST00922,P01098,2022-09-09,7,1064.31,149.04,UPI,C016631,Kiosk,EMP01484,8615.33,1314.2,False
INV0052180,ST00648,P00330,2023-12-21,1,4123.35,459.52,Wallet,C037161,In-store,EMP02971,3847.02,183.19,False
INV0052181,ST00521,P00385,2023-02-25,3,178.1,1.21,UPI,C010775,In-store,EMP02858,629.05,95.96,False
INV0052182,ST00257,P00798,2023-09-10,-3,748.67,351.25,Card,C019587,Online,EMP02730,-1989.5,94.74,True
INV0052183,ST00621,P00448,2022-04-17,2,925.9,408.4,Cash,C011101,In-store,EMP00374,1515.57,72.17,False
INV0052184,ST00764,P00925,2023-06-29,2,333.55,8.83,UPI,C023677,In-store,EMP00990,691.18,32.91,False
INV0052185,ST00030,P00438,2023-12-16,2,518.83,56.61,Card,C000932,Online,EMP02554,1098.78,117.73,False
INV0052186,ST00245,P00720,2023-07-16,4,206.45,41.33,Card,C014297,In-store,EMP01501,823.69,39.22,False
INV0052187,ST00380,P00211,2022-01-26,-4,274.6,71.05,UPI,,In-store,EMP02070,-1150.63,123.28,True
INV0052188,ST00126,P00930,2022-11-27,3,189.78,49.62,Card,C001059,In-store,EMP01469,613.27,93.55,False
INV0052189,ST00089,P00029,2022-12-31,3,1587.37,543.03,Card,,In-store,EMP01427,4725.37,506.29,False
INV0052190,ST00262,P00264,2022-03-12,5,2392.94,74.29,UPI,C009440,In-store,EMP01926,14030.68,2140.27,False
INV0052191,ST00358,P00865,2023-02-03,-5,222.75,73.48,Wallet,,In-store,EMP00865,-1227.52,187.25,True
INV0052192,ST00561,P00749,2023-09-27,7,592.09,47.05,Card,C028439,Online,EMP02112,4589.29,491.71,False
INV0052193,ST00855,P00196,2023-03-17,2,1194.33,118.93,Cash,C036466,In-store,EMP02016,2542.1,272.37,False
INV0052194,ST00899,P00301,2024-08-15,3,827.41,247.0,Card,C016646,In-store,EMP00932,2503.46,268.23,False
INV0052195,ST00401,P00317,2023-07-21,7,92.13,47.4,Cash,,In-store,EMP00028,669.21,71.7,False
INV0052196,ST00556,P00721,2024-12-29,6,3222.47,2738.96,Card,C001175,In-store,EMP02162,17425.65,829.79,False
INV0052197,ST00015,P00375,2024-04-03,1,1435.1,64.72,UPI,,In-store,EMP00926,1617.05,246.67,False
INV0052198,ST00892,P00032,2022-04-15,4,859.11,161.98,Wallet,C035117,In-store,EMP00896,3438.18,163.72,False
INV0052199,ST00247,P00427,2023-11-01,2,249.97,10.72,UPI,,In-store,EMP02403,513.68,24.46,False
INV0052200,ST00068,P00671,2022-08-11,5,4055.41,1215.85,UPI,C017634,In-store,EMP00860,21348.54,2287.34,False
INV0052201,ST00633,P00434,2023-02-13,5,1050.51,566.7,Wallet,,Online,EMP02864,4920.14,234.29,False
INV0052202,ST00392,P00980,2024-02-12,2,315.69,64.24,Cash,C039815,In-store,EMP01471,595.5,28.36,False
INV0052203,ST00432,P00720,2024-08-17,5,206.5,101.16,Card,C011787,In-store,EMP02643,977.91,46.57,False
INV0052204,ST00457,P00289,2023-09-02,3,811.56,8.22,UPI,,In-store,EMP00714,2547.78,121.32,False
INV0052205,ST00660,P00715,2023-06-20,1,3861.94,385.57,Cash,,In-store,EMP02366,3650.19,173.82,False
INV0052206,ST00842,P00951,2024-08-11,5,1348.54,1.4,Cash,C035785,Online,EMP01813,7078.37,337.07,False
INV0052207,ST00601,P01063,2024-01-11,3,565.54,8.11,UPI,,In-store,EMP00862,1772.94,84.43,False
INV0052208,ST00642,P00060,2023-01-30,7,644.93,129.3,UPI,C010252,In-store,EMP02498,4911.44,526.23,False
INV0052209,ST00850,P00301,2022-08-18,3,834.5,121.4,Cash,,In-store,EMP02980,2501.2,119.1,False
INV0052210,ST00825,P00722,2023-09-24,6,256.69,260.62,UPI,C016192,In-store,EMP01656,1433.06,153.54,False
INV0052211,ST00182,P00020,2022-01-05,3,929.39,120.97,UPI,,In-store,EMP02561,3147.3,480.1,False
INV0052212,ST00356,P00462,2024-09-22,1,357.34,57.81,Card,,In-store,EMP01324,335.47,35.94,False
INV0052213,ST00519,P00653,2024-10-03,6,1257.35,340.62,UPI,C008231,Kiosk,EMP01864,7563.65,360.17,False
INV0052214,ST00981,P00031,2024-01-02,3,1127.59,15.34,Wallet,,In-store,EMP00040,3973.57,606.14,False
INV0052215,ST00638,P00129,2022-11-03,6,320.43,227.9,Card,C016923,Online,EMP01982,1898.04,203.36,False
INV0052216,ST00855,P00706,2022-08-31,7,4524.02,7730.39,Wallet,,In-store,EMP00223,26810.28,2872.53,False
INV0052217,ST00835,P00519,2023-12-25,4,3766.98,1207.39,Wallet,C023077,In-store,EMP01194,15523.79,1663.26,False
INV0052218,ST00962,P00176,2024-04-29,3,3481.41,560.75,UPI,,In-store,EMP02649,11069.5,1186.02,False
INV0052219,ST00545,P00024,2023-11-30,1,2909.48,109.46,Card,C007854,Kiosk,EMP01644,2940.02,140.0,False
INV0052220,ST00276,P00547,2022-06-10,1,431.18,18.67,Cash,,In-store,EMP01070,433.14,20.63,False
INV0052221,ST00432,P01015,2024-10-26,2,874.08,19.67,Wallet,,In-store,EMP02966,1814.91,86.42,False
INV0052222,ST00007,P00272,2022-04-27,6,1460.75,169.89,Wallet,,In-store,EMP01968,9024.34,429.73,False
INV0052223,ST00718,P00462,2022-02-11,6,361.97,134.33,Card,C006991,In-store,EMP00759,2281.99,244.5,False
INV0052224,ST00647,P00137,2023-01-08,4,711.83,276.64,Card,C028193,Online,EMP02126,2879.16,308.48,False
INV0052225,ST00174,P00417,2022-08-31,3,803.11,396.5,UPI,,Online,EMP02226,2113.47,100.64,False
INV0052226,ST00518,P00123,2023-06-23,6,1517.04,768.78,Cash,C023203,Kiosk,EMP02328,8750.13,416.67,False
INV0052227,ST00752,P00254,2023-10-16,3,940.55,264.43,Card,C002838,In-store,EMP01867,3017.52,460.3,False
INV0052228,ST00818,P00693,2024-01-23,1,1058.69,110.14,UPI,,In-store,EMP01829,995.98,47.43,False
INV0052229,ST00815,P00521,2022-08-27,7,93.03,13.39,UPI,C012066,In-store,EMP01576,669.71,31.89,False
INV0052230,ST00103,P00218,2024-05-14,2,435.16,64.35,Card,C012087,In-store,EMP01233,846.27,40.3,False
INV0052231,ST00393,P00154,2022-09-10,5,290.68,41.94,Cash,C035686,Online,EMP00766,1482.03,70.57,False
INV0052232,ST00626,P00340,2023-12-05,1,557.49,18.12,Card,C024068,In-store,EMP01437,636.46,97.09,False
INV0052233,ST00111,P00909,2023-12-14,6,201.91,127.95,UPI,C008362,In-store,EMP02907,1213.53,130.02,False
INV0052234,ST00209,P00223,2024-04-01,1,1963.73,94.14,UPI,,Online,EMP01984,1963.07,93.48,False
INV0052235,ST00991,P00359,2024-02-13,-7,679.64,314.5,Card,,Kiosk,EMP01197,-5242.72,799.74,True
INV0052236,ST00541,P00140,2024-12-30,6,989.49,435.57,UPI,C011152,In-store,EMP02631,6161.53,660.16,False
INV0052237,ST00608,P00678,2022-08-12,2,648.04,47.97,UPI,C035297,In-store,EMP00938,1472.77,224.66,False
INV0052238,ST00167,P00004,2022-01-30,6,813.69,225.55,UPI,C036945,Online,EMP00315,5215.38,558.79,False
INV0052239,ST00666,P00220,2022-01-27,-2,1649.36,23.86,UPI,C010589,In-store,EMP02157,-3667.84,392.98,True
INV0052240,ST00958,P00530,2024-08-01,7,2271.57,1680.79,Card,C032292,Online,EMP00756,14931.21,711.01,False
INV0052241,ST01008,P00734,2024-06-14,5,400.69,60.2,UPI,C003943,In-store,EMP02720,2040.41,97.16,False
INV0052242,ST00193,P00847,2023-09-02,7,15.02,8.4,UPI,C021422,In-store,EMP02554,108.35,11.61,False
INV0052243,ST00234,P00818,2024-08-14,7,150.11,92.24,UPI,C006117,In-store,EMP02414,1006.46,47.93,False
INV0052244,ST00604,P00077,2023-03-04,2,346.11,60.24,Card,,In-store,EMP00670,707.82,75.84,False
INV0052245,ST00932,P00645,2022-12-09,2,1479.38,196.19,UPI,C004683,In-store,EMP02254,2900.7,138.13,False
INV0052246,ST00006,P00190,2022-07-07,4,468.3,39.48,Cash,C037717,Online,EMP00499,1925.41,91.69,False
INV0052247,ST00237,P00653,2023-03-09,3,1246.37,335.91,Cash,C023838,In-store,EMP00587,3573.36,170.16,False
INV0052248,ST00165,P00978,2024-12-22,4,845.14,603.2,UPI,C024898,In-store,EMP02604,2916.23,138.87,False
INV0052249,ST00830,P00029,2024-07-02,-1,1569.54,154.19,UPI,C010393,In-store,EMP00420,-1585.19,169.84,True
INV0052250,ST00525,P01005,2023-10-31,2,3208.8,134.2,Cash,C035918,In-store,EMP01080,7037.41,754.01,False
INV0052251,ST00751,P01019,2024-02-07,7,381.02,53.31,Cash,C019627,In-store,EMP00948,2744.52,130.69,False
INV0052252,ST00044,P01058,2023-11-12,6,2870.57,2782.23,UPI,C013984,In-store,EMP00805,17040.6,2599.41,False
INV0052253,ST00139,P00038,2022-05-05,4,703.28,318.44,Wallet,,In-store,EMP02602,2619.41,124.73,False
INV0052254,ST00570,P00691,2022-06-19,2,4317.48,323.17,Wallet,,In-store,EMP02665,9309.2,997.41,False
INV0052255,ST00441,P00289,2022-01-20,4,790.63,113.88,UPI,C015203,In-store,EMP02905,3414.48,365.84,False
INV0052256,ST00194,P00018,2024-06-19,6,815.51,564.61,UPI,C038416,In-store,EMP00686,4544.87,216.42,False
INV0052257,ST00274,P00069,2023-11-01,4,1854.97,859.36,UPI,C034365,In-store,EMP02495,7347.78,787.26,False
INV0052258,ST00763,P00141,2023-06-21,5,3620.7,1697.67,Cash,C033873,In-store,EMP01511,18374.53,1968.7,False
INV0052259,ST00015,P00454,2022-12-18,5,180.31,32.95,UPI,C006914,Online,EMP02159,1024.95,156.35,False
INV0052260,ST00912,P00242,2022-05-05,-4,3583.86,1327.11,UPI,C012299,In-store,EMP01205,-13658.75,650.42,True
INV0052261,ST00168,P00088,2022-04-26,3,259.24,40.56,Wallet,,Online,EMP02789,825.62,88.46,False
INV0052262,ST00797,P00388,2022-03-17,5,759.36,79.64,Wallet,,In-store,EMP02627,4163.22,446.06,False
INV0052263,ST00662,P00531,2024-08-26,3,750.25,233.78,Card,C039799,Online,EMP01026,2259.01,242.04,False
INV0052264,ST00067,P00386,2024-12-12,5,210.98,79.56,UPI,,In-store,EMP01344,1092.38,117.04,False
INV0052265,ST00803,P00688,2022-04-05,4,869.03,215.76,Cash,C035452,Online,EMP02019,3423.38,163.02,False
INV0052266,ST00522,P00196,2022-01-16,5,1186.33,468.37,Card,C034597,In-store,EMP00846,5736.44,273.16,False
INV0052267,ST00317,P00358,2022-01-16,6,693.03,619.0,Wallet,C028093,Online,EMP00108,3963.88,424.7,False
INV0052268,ST00117,P00195,2024-08-11,1,1649.48,349.96,UPI,C037600,In-store,EMP02466,1455.46,155.94,False
INV0052269,ST00122,P00248,2024-12-26,6,731.61,277.39,Wallet,,In-store,EMP01006,4317.88,205.61,False
INV0052270,ST00430,P01051,2022-05-18,5,829.07,257.46,UPI,C022469,In-store,EMP02245,4354.44,466.55,False
INV0052271,ST00310,P00709,2024-07-08,5,709.12,287.7,Card,C022382,In-store,EMP00578,3844.32,586.42,False
INV0052272,ST00882,P00100,2024-01-30,7,1352.9,1062.84,Card,C017177,In-store,EMP02896,9920.8,1513.34,False
INV0052273,ST00571,P00185,2023-10-26,1,334.3,26.22,Wallet,,In-store,EMP01939,323.48,15.4,False
INV0052274,ST00044,P00022,2022-08-25,7,1412.64,467.98,UPI,C004309,In-store,EMP00088,9891.52,471.02,False
INV0052275,ST00921,P00936,2023-12-22,3,4837.84,1387.37,Wallet,C002125,In-store,EMP00184,13782.46,656.31,False
INV0052276,ST00265,P00028,2023-08-12,6,361.92,157.7,UPI,C017774,Kiosk,EMP02836,2376.31,362.49,False
INV0052277,ST00637,P00086,2023-04-14,4,628.23,174.54,UPI,C039038,Online,EMP02794,2618.99,280.61,False
INV0052278,ST00868,P00614,2022-02-04,3,411.44,116.57,Card,,In-store,EMP01357,1173.64,55.89,False
INV0052279,ST00702,P00511,2022-10-03,7,851.56,142.1,UPI,,In-store,EMP02907,6517.08,698.26,False
INV0052280,ST00427,P00245,2024-07-14,3,1731.47,593.79,Card,,In-store,EMP01111,4830.65,230.03,False
INV0052281,ST00008,P00512,2023-01-11,6,1005.21,334.38,UPI,,Online,EMP01093,5981.72,284.84,False
INV0052282,ST00248,P00529,2022-10-08,3,228.25,44.2,UPI,C038105,In-store,EMP02327,672.58,32.03,False
INV0052283,ST00598,P00150,2024-09-22,1,1713.81,417.88,Cash,,In-store,EMP00271,1529.2,233.27,False
INV0052284,ST00997,P00512,2024-05-04,6,980.93,114.82,Wallet,,In-store,EMP01667,6809.5,1038.74,False
INV0052285,ST00038,P00890,2024-10-27,3,1715.65,1274.2,Cash,,In-store,EMP00542,4066.39,193.64,False
INV0052286,ST00164,P00995,2024-08-17,4,160.4,55.8,Wallet,C039566,In-store,EMP01194,615.09,29.29,False
INV0052287,ST00377,P00680,2022-03-16,2,1741.84,350.27,Cash,C001370,Online,EMP00263,3290.08,156.67,False
INV0052288,ST00829,P00178,2023-06-02,7,2270.16,1213.2,Wallet,C013845,In-store,EMP01457,15411.82,733.9,False
INV0052289,ST00998,P00869,2022-07-10,3,552.59,120.92,UPI,C031602,Kiosk,EMP00299,1813.48,276.63,False
INV0052290,ST00187,P00344,2024-11-20,2,875.25,143.2,Cash,C019645,In-store,EMP01441,1896.61,289.31,False
INV0052291,ST00610,P00174,2023-08-23,5,546.17,291.83,Card,,Kiosk,EMP00233,2731.7,292.68,False
INV0052292,ST01012,P00748,2023-12-08,6,3941.71,1612.8,UPI,C004942,In-store,EMP01067,23139.33,1101.87,False
INV0052293,ST01049,P00201,2024-08-11,4,1158.68,1156.74,UPI,,In-store,EMP02882,3651.88,173.9,False
INV0052294,ST00826,P00582,2022-08-08,4,175.58,23.4,UPI,,In-store,EMP00832,712.87,33.95,False
INV0052295,ST00818,P00557,2022-10-24,3,400.37,165.44,UPI,,In-store,EMP01840,1159.95,124.28,False
INV0052296,ST00291,P00643,2023-04-23,2,483.74,159.82,UPI,C001792,Online,EMP02917,848.04,40.38,False
INV0052297,ST00325,P00389,2024-02-28,7,2788.17,1352.92,Card,C012645,In-store,EMP02982,19072.48,908.21,False
INV0052298,ST01033,P00513,2022-11-12,3,1214.87,376.27,UPI,C024849,In-store,EMP00965,3856.64,588.3,False
INV0052299,ST00654,P00137,2022-10-14,7,706.03,510.09,Cash,,In-store,EMP00271,5229.9,797.78,False
INV0052300,ST00121,P00903,2024-03-21,6,1908.75,1195.95,Cash,C035645,In-store,EMP00527,11487.34,1230.79,False
INV0052301,ST00073,P00737,2022-03-07,1,3523.36,401.56,Card,C035518,In-store,EMP02952,3496.42,374.62,False
